contractSymbol	lastTradeDate	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
SPY240119P00625000	2022-06-13 14:30:59+00:00	625.0	249.09	242.1	246.78	0.0	0.0	2.0	0	1.407153232803345	True	REGULAR	USD
SPY240119P00630000	2022-01-21 15:43:19+00:00	630.0	190.61	194.5	199.5	0.0	0.0	12.0	6	0.5417526293945314	True	REGULAR	USD
SPY240119P00640000	2023-07-12 15:01:16+00:00	640.0	193.02	194.47	195.66	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00645000	2023-07-12 15:01:16+00:00	645.0	197.9	199.56	200.65	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00650000	2023-01-20 16:28:02+00:00	650.0	256.55	241.48	244.36	0.0	0.0	2.0	0	1.0919845205688476	True	REGULAR	USD
SPY240119P00655000	2022-12-12 20:33:35+00:00	655.0	255.5	257.22	261.07	0.0	0.0	1.0	0	1.2682226530456542	True	REGULAR	USD
SPY240119P00660000	2023-01-19 15:10:03+00:00	660.0	270.3	251.46	254.37	0.0	0.0	2.0	0	1.1136213752746582	True	REGULAR	USD
SPY240119P00665000	2023-02-27 15:03:17+00:00	665.0	263.1	264.87	266.65	0.0	0.0	19.0	0	1.2416114579772946	True	REGULAR	USD
SPY240119P00670000	2022-05-23 13:45:08+00:00	670.0	277.86	296.0	300.99	0.0	0.0	1.0	0	1.6349200382995603	True	REGULAR	USD
SPY240119P00675000	2022-04-06 15:51:52+00:00	675.0	228.65	263.0	268.0	0.0	0.0	65.0	26	1.1072737507629395	True	REGULAR	USD
SPY240119P00680000	2023-01-12 17:09:15+00:00	680.0	282.45	270.48	273.71	0.0	0.0	2.0	0	1.1426129295349121	True	REGULAR	USD
SPY240119P00690000	2023-10-26 16:18:31+00:00	690.0	277.2	253.31	254.93	0.0	0.0	1.0	0	0.5395553857421876	True	REGULAR	USD
SPY240119P00700000	2023-06-08 15:00:03+00:00	700.0	272.34	260.51	261.49	0.0	0.0	1.0	0	1.0000000000000003e-05	True	REGULAR	USD
SPY240119P00705000	2022-02-02 14:46:26+00:00	705.0	249.74	271.51	281.51	0.0	0.0		9	0.8000508276367188	True	REGULAR	USD
SPY240119P00710000	2022-03-28 15:16:00+00:00	710.0	257.51	286.5	296.5	0.0	0.0	1.0	24	1.021153575897217	True	REGULAR	USD
SPY240119P00720000	2023-11-09 16:43:14+00:00	720.0	282.38	283.42	285.2	-24.72998	-8.052484	2.0	0	0.5295457202148439	True	REGULAR	USD
